Trade_ID,Timestamp,Symbol,Engine,Side,Entry,Exit,Points,Lots,Gross_USD,Fees,Net_USD,Net_INR,Balance_USD,Status,Notes
69,2026-09-10 19:06:23,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76837.5,76959.0,-121.5,1,-0.1215,,-0.1215,,,CLOSED,Max SL
70,2026-09-10 19:42:19,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76982.5,77097.5,-115.0,1,-0.115,,-0.115,,,CLOSED,Max SL
71,2026-09-11 04:17:21,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76826.5,76906.0,-79.5,1,-0.0795,,-0.0795,,,CLOSED,Max SL
72,2026-09-11 05:30:49,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76718.0,76568.5,149.5,1,0.1495,,0.1495,,,CLOSED,Trail SL (stage 1)
73,2026-09-11 05:57:43,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76748.5,76838.0,-89.5,1,-0.0895,,-0.0895,,,CLOSED,Max SL
74,2026-09-11 11:45:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77171.0,77375.0,204.0,1,0.20400000000000001,,0.20400000000000001,,,CLOSED,Trail SL (bar)
75,2026-09-11 12:04:22,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77246.0,77161.0,-85.0,1,-0.085,,-0.085,,,CLOSED,Max SL
76,2026-09-11 13:16:30,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77295.5,77212.0,-83.5,1,-0.0835,,-0.0835,,,CLOSED,Max SL
77,2026-09-11 14:38:11,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77372.0,77294.0,-78.0,1,-0.078,,-0.078,,,CLOSED,Max SL
78,2026-09-11 16:40:52,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77009.5,76778.5,231.0,1,0.231,,0.231,,,CLOSED,Trail SL (stage 2)
79,2026-09-11 17:07:42,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76823.0,76821.5,1.5,1,0.0015,,0.0015,,,CLOSED,Breakeven SL
80,2026-09-11 17:23:59,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76902.0,76955.5,-53.5,1,-0.0535,,-0.0535,,,CLOSED,Max SL
81,2026-09-11 20:02:05,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79016.5,78899.0,-117.5,1,-0.11750000000000001,,-0.11750000000000001,,,CLOSED,Max SL
82,2026-09-12 00:07:20,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77166.5,77242.5,-76.0,1,-0.076,,-0.076,,,CLOSED,Max SL
83,2026-09-12 01:10:19,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77197.5,77258.0,-60.5,1,-0.0605,,-0.0605,,,CLOSED,Max SL
84,2026-09-12 18:21:38,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77358.0,77274.0,-84.0,1,-0.084,,-0.084,,,CLOSED,Max SL
85,2026-09-12 21:07:25,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77446.0,77382.5,-63.5,1,-0.0635,,-0.0635,,,CLOSED,Max SL
86,2026-09-12 23:35:59,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77196.0,77180.0,16.0,1,0.016,,0.016,,,CLOSED,Breakeven SL
87,2026-09-13 00:26:33,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77130.0,77123.5,6.5,1,0.006500000000000001,,0.006500000000000001,,,CLOSED,Breakeven SL
88,2026-09-13 00:57:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77109.0,77099.0,10.0,1,0.01,,0.01,,,CLOSED,Breakeven SL
89,2026-09-13 01:16:53,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77058.0,77048.5,9.5,1,0.0095,,0.0095,,,CLOSED,Breakeven SL
90,2026-09-13 12:20:51,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77292.5,77200.0,-92.5,1,-0.0925,,-0.0925,,,CLOSED,Max SL
91,2026-09-13 13:03:02,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77128.0,77098.5,29.5,1,0.029500000000000002,,0.029500000000000002,,,CLOSED,Trail SL (stage 1)
92,2026-09-13 13:21:02,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77119.0,77125.0,-6.0,1,-0.006,,-0.006,,,CLOSED,Breakeven SL
93,2026-09-13 14:54:50,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76765.0,76708.5,56.5,1,0.0565,,0.0565,,,CLOSED,Trail SL (stage 0)
94,2026-09-13 16:17:43,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76719.0,76715.5,3.5,1,0.0035,,0.0035,,,CLOSED,Breakeven SL
95,2026-09-13 16:47:32,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76500.0,76574.5,-74.5,1,-0.0745,,-0.0745,,,CLOSED,Max SL
96,2026-09-13 20:35:45,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77182.5,77107.5,-75.0,1,-0.075,,-0.075,,,CLOSED,Max SL
97,2026-09-13 22:00:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77125.5,77217.5,92.0,1,0.092,,0.092,,,CLOSED,Trail SL (bar)
98,2026-09-13 22:47:34,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77266.0,77344.5,78.5,1,0.0785,,0.0785,,,CLOSED,Trail SL (stage 0)
99,2026-09-14 02:03:06,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77262.0,77334.0,72.0,1,0.07200000000000001,,0.07200000000000001,,,CLOSED,Trail SL (bar)
100,2026-09-14 03:30:00,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77365.0,77285.5,-79.5,1,-0.0795,,-0.0795,,,CLOSED,Max SL
101,2026-09-14 04:54:19,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76702.0,76700.0,2.0,1,0.002,,0.002,,,CLOSED,Breakeven SL
102,2026-09-14 05:31:23,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76777.5,76854.5,-77.0,1,-0.077,,-0.077,,,CLOSED,Max SL
103,2026-09-14 08:55:45,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77461.0,77739.5,278.5,1,0.2785,,0.2785,,,CLOSED,Trail SL (stage 1)
104,2026-09-14 10:02:36,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77566.5,77574.0,7.5,1,0.0075,,0.0075,,,CLOSED,Breakeven SL
105,2026-09-14 16:24:24,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77963.0,77880.0,-83.0,1,-0.083,,-0.083,,,CLOSED,Max SL
106,2026-09-14 19:51:45,BTC/USD:USD,E1_TREND_PULLBACK,LONG,78373.5,78387.5,14.0,1,0.014,,0.014,,,CLOSED,Breakeven SL
107,2026-09-14 20:35:24,BTC/USD:USD,E1_TREND_PULLBACK,LONG,78396.5,78307.0,-89.5,1,-0.0895,,-0.0895,,,CLOSED,Max SL
108,2026-09-14 23:44:39,BTC/USD:USD,E1_TREND_PULLBACK,LONG,78919.0,78831.0,-88.0,1,-0.088,,-0.088,,,CLOSED,Max SL
109,2026-09-15 00:32:54,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79192.5,79119.5,-73.0,1,-0.073,,-0.073,,,CLOSED,Max SL
110,2026-09-15 02:15:19,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79397.0,79310.0,-87.0,1,-0.08700000000000001,,-0.08700000000000001,,,CLOSED,Max SL
111,2026-09-15 05:23:17,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78279.5,78164.0,115.5,1,0.1155,,0.1155,,,CLOSED,Trail SL (stage 0)
112,2026-09-15 05:39:59,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78134.0,78221.5,-87.5,1,-0.08750000000000001,,-0.08750000000000001,,,CLOSED,Max SL
113,2026-09-15 06:41:11,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77947.5,77784.0,163.5,1,0.1635,,0.1635,,,CLOSED,Trail SL (stage 1)
114,2026-09-15 06:59:32,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77956.5,77831.5,125.0,1,0.125,,0.125,,,CLOSED,Trail SL (stage 0)
115,2026-09-15 07:19:39,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77948.5,77990.0,-41.5,1,-0.0415,,-0.0415,,,CLOSED,Max SL
116,2026-09-15 10:00:09,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77624.5,77601.0,23.5,1,0.0235,,0.0235,,,CLOSED,Breakeven SL
117,2026-09-15 10:32:45,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77589.0,77581.0,8.0,1,0.008,,0.008,,,CLOSED,Breakeven SL
118,2026-09-15 10:50:57,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77375.0,77363.0,12.0,1,0.012,,0.012,,,CLOSED,Breakeven SL
119,2026-09-15 11:10:25,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77408.5,77401.5,7.0,1,0.007,,0.007,,,CLOSED,Breakeven SL
120,2026-09-15 12:34:16,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77187.0,77279.5,-92.5,1,-0.0925,,-0.0925,,,CLOSED,Max SL
121,2026-09-15 13:15:38,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77107.0,77047.5,59.5,1,0.059500000000000004,,0.059500000000000004,,,CLOSED,Trail SL (stage 1)
122,2026-09-15 13:45:16,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76821.5,76804.5,17.0,1,0.017,,0.017,,,CLOSED,Breakeven SL
123,2026-09-15 14:09:52,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76844.5,76832.0,12.5,1,0.0125,,0.0125,,,CLOSED,Breakeven SL
124,2026-09-15 15:18:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76890.0,76974.5,-84.5,1,-0.0845,,-0.0845,,,CLOSED,Max SL
125,2026-09-15 20:54:09,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,75984.5,76073.0,-88.5,1,-0.0885,,-0.0885,,,CLOSED,Max SL
126,2026-09-15 21:47:48,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76256.0,76348.5,-92.5,1,-0.0925,,-0.0925,,,CLOSED,Max SL
127,2026-09-15 23:49:36,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76547.0,76638.5,-91.5,1,-0.0915,,-0.0915,,,CLOSED,Max SL
128,2026-09-16 01:10:12,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,75882.5,75986.5,-104.0,1,-0.10400000000000001,,-0.10400000000000001,,,CLOSED,Max SL
129,2026-09-16 03:54:10,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,75412.0,75203.5,208.5,1,0.2085,,0.2085,,,CLOSED,Trail SL (stage 0)
130,2026-09-16 05:03:32,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,75550.0,75614.5,-64.5,1,-0.0645,,-0.0645,,,CLOSED,Max SL
131,2026-09-16 07:45:37,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,75595.0,75658.5,-63.5,1,-0.0635,,-0.0635,,,CLOSED,Max SL
132,2026-09-16 08:44:14,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,75830.0,75920.0,-90.0,1,-0.09,,-0.09,,,CLOSED,Max SL
133,2026-09-16 13:59:49,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,75423.0,75421.5,1.5,1,0.0015,,0.0015,,,CLOSED,Breakeven SL
134,2026-09-16 14:24:55,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,75497.5,75565.5,-68.0,1,-0.068,,-0.068,,,CLOSED,Max SL
135,2026-09-16 16:45:30,BTC/USD:USD,E1_TREND_PULLBACK,LONG,75949.5,75864.0,-85.5,1,-0.0855,,-0.0855,,,CLOSED,Max SL
136,2026-09-16 17:50:27,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76110.0,76053.5,-56.5,1,-0.0565,,-0.0565,,,CLOSED,Max SL
137,2026-09-16 19:11:26,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,75607.5,75698.5,-91.0,1,-0.091,,-0.091,,,CLOSED,Max SL
138,2026-09-17 04:45:12,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,75758.5,75851.0,-92.5,1,-0.0925,,-0.0925,,,CLOSED,Max SL
139,2026-09-17 05:43:31,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76220.0,76322.5,102.5,1,0.10250000000000001,,0.10250000000000001,,,CLOSED,Trail SL (stage 0)
140,2026-09-17 06:30:22,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76379.0,76309.5,-69.5,1,-0.0695,,-0.0695,,,CLOSED,Max SL
141,2026-09-17 07:04:03,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76731.0,76664.5,-66.5,1,-0.0665,,-0.0665,,,CLOSED,Max SL
142,2026-09-17 10:24:46,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76317.5,76416.0,98.5,1,0.0985,,0.0985,,,CLOSED,Trail SL (stage 0)
143,2026-09-17 11:10:59,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76444.5,76354.5,-90.0,1,-0.09,,-0.09,,,CLOSED,Max SL
144,2026-09-17 13:26:11,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76507.0,76416.5,-90.5,1,-0.0905,,-0.0905,,,CLOSED,Max SL
145,2026-09-17 15:14:40,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76670.5,76575.5,-95.0,1,-0.095,,-0.095,,,CLOSED,Max SL
146,2026-09-17 16:55:19,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76413.0,76321.5,-91.5,1,-0.0915,,-0.0915,,,CLOSED,Max SL
147,2026-09-17 18:29:31,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76805.0,76739.0,-66.0,1,-0.066,,-0.066,,,CLOSED,Max SL
148,2026-09-17 20:12:19,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76798.5,76678.5,-120.0,1,-0.12,,-0.12,,,CLOSED,Max SL
149,2026-09-18 04:02:17,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76332.0,76275.5,56.5,1,0.0565,,0.0565,,,CLOSED,Trail SL (stage 1)
150,2026-09-18 04:28:15,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,76350.0,76341.0,9.0,1,0.009000000000000001,,0.009000000000000001,,,CLOSED,Breakeven SL
151,2026-09-18 07:40:30,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76714.5,76625.5,-89.0,1,-0.089,,-0.089,,,CLOSED,Max SL
152,2026-09-18 08:41:40,BTC/USD:USD,E1_TREND_PULLBACK,LONG,76971.0,77091.0,120.0,1,0.12,,0.12,,,CLOSED,Trail SL (stage 0)
153,2026-09-18 09:35:05,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77383.0,77311.5,-71.5,1,-0.07150000000000001,,-0.07150000000000001,,,CLOSED,Max SL
154,2026-09-18 10:32:15,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77315.0,77530.0,215.0,1,0.215,,0.215,,,CLOSED,Trail SL (stage 0)
155,2026-09-18 10:56:51,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77516.0,77425.0,-91.0,1,-0.091,,-0.091,,,CLOSED,Max SL
156,2026-09-18 13:34:19,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77780.0,77874.0,94.0,1,0.094,,0.094,,,CLOSED,Trail SL (stage 0)
157,2026-09-18 14:34:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,77937.0,78292.0,355.0,1,0.355,,0.355,,,CLOSED,Trail SL (stage 2)
158,2026-09-18 14:56:14,BTC/USD:USD,E1_TREND_PULLBACK,LONG,78297.5,78204.5,-93.0,1,-0.093,,-0.093,,,CLOSED,Max SL
159,2026-09-18 15:42:36,BTC/USD:USD,E1_TREND_PULLBACK,LONG,78179.5,78106.5,-73.0,1,-0.073,,-0.073,,,CLOSED,Max SL
160,2026-09-18 20:33:26,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80869.5,80764.5,-105.0,1,-0.105,,-0.105,,,CLOSED,Max SL
161,2026-09-18 21:26:15,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80704.5,80614.5,-90.0,1,-0.09,,-0.09,,,CLOSED,Max SL
162,2026-09-18 22:16:42,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80966.0,80867.5,-98.5,1,-0.0985,,-0.0985,,,CLOSED,Max SL
163,2026-09-19 06:03:14,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80994.0,81231.5,237.5,1,0.23750000000000002,,0.23750000000000002,,,CLOSED,Trail SL (stage 1)
164,2026-09-19 06:23:13,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81272.0,81336.5,64.5,1,0.0645,,0.0645,,,CLOSED,Trail SL (stage 0)
165,2026-09-19 08:15:11,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81257.5,81281.5,24.0,1,0.024,,0.024,,,CLOSED,Breakeven SL
166,2026-09-19 11:49:41,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81056.5,80981.0,-75.5,1,-0.0755,,-0.0755,,,CLOSED,Max SL
167,2026-09-19 14:38:12,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81327.5,81358.5,31.0,1,0.031,,0.031,,,CLOSED,Trail SL (stage 0)
168,2026-09-19 15:01:54,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81463.0,81371.0,-92.0,1,-0.092,,-0.092,,,CLOSED,Max SL
169,2026-09-19 20:41:24,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81496.0,81668.5,172.5,1,0.17250000000000001,,0.17250000000000001,,,CLOSED,Trail SL (stage 1)
170,2026-09-19 20:58:43,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81628.0,81561.0,-67.0,1,-0.067,,-0.067,,,CLOSED,Max SL
171,2026-09-19 22:45:32,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81771.0,81681.0,-90.0,1,-0.09,,-0.09,,,CLOSED,Max SL
172,2026-09-20 00:20:47,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81486.0,81408.0,-78.0,1,-0.078,,-0.078,,,CLOSED,Max SL
173,2026-09-20 02:28:57,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,81188.0,81098.5,89.5,1,0.0895,,0.0895,,,CLOSED,Trail SL (stage 1)
174,2026-09-20 02:56:42,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,81031.5,81024.0,7.5,1,0.0075,,0.0075,,,CLOSED,Breakeven SL
175,2026-09-20 03:22:57,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,81013.0,81107.0,-94.0,1,-0.094,,-0.094,,,CLOSED,Max SL
176,2026-09-20 07:45:12,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,81036.0,81127.5,-91.5,1,-0.0915,,-0.0915,,,CLOSED,Max SL
177,2026-09-20 09:55:25,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,80447.5,80439.0,8.5,1,0.0085,,0.0085,,,CLOSED,Breakeven SL
